season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
33,1,1,rank,0,couple_0,0.07092203199863434,10.0,0
33,1,1,rank,1,couple_1,0.08441880345344543,4.0,0
33,1,1,rank,2,couple_2,0.09674850106239319,1.0,0
33,1,1,rank,3,couple_3,0.057528361678123474,13.0,0
33,1,1,rank,4,couple_4,0.0733037069439888,8.0,0
33,1,1,rank,5,couple_5,0.08921127021312714,3.0,0
33,1,1,rank,6,couple_6,0.07535957545042038,7.0,0
33,1,1,rank,7,couple_7,0.09567884355783463,2.0,0
33,1,1,rank,8,couple_8,0.07177536934614182,9.0,0
33,1,1,rank,9,couple_9,0.06664737313985825,11.0,0
33,1,1,rank,10,couple_10,0.07538663595914841,6.0,0
33,1,1,rank,11,couple_11,0.0786590725183487,5.0,0
33,1,1,rank,12,couple_12,0.06436046957969666,12.0,0
33,2,2,rank,0,couple_0,0.010461458936333656,13.0,1
33,2,2,rank,1,couple_1,0.17664483189582825,2.0,0
33,2,2,rank,2,couple_2,0.18290077149868011,1.0,0
33,2,2,rank,3,couple_3,0.03976646065711975,11.0,0
33,2,2,rank,4,couple_4,0.05085469409823418,9.0,0
33,2,2,rank,5,couple_5,0.0672728642821312,6.0,0
33,2,2,rank,6,couple_6,0.05537568777799606,8.0,0
33,2,2,rank,7,couple_7,0.074412040412426,5.0,0
33,2,2,rank,8,couple_8,0.026429645717144012,12.0,1
33,2,2,rank,9,couple_9,0.08643838763237,4.0,0
33,2,2,rank,10,couple_10,0.06455324590206146,7.0,0
33,2,2,rank,11,couple_11,0.11830093711614609,3.0,0
33,2,2,rank,12,couple_12,0.04658900201320648,10.0,0
33,3,3,rank,1,couple_1,0.017809633165597916,11.0,1
33,3,3,rank,2,couple_2,0.05282427370548248,8.0,1
33,3,3,rank,3,couple_3,0.04553496465086937,9.0,0
33,3,3,rank,4,couple_4,0.1940491795539856,1.0,0
33,3,3,rank,5,couple_5,0.12723234295845032,4.0,0
33,3,3,rank,6,couple_6,0.07183372974395752,6.0,0
33,3,3,rank,7,couple_7,0.16450908780097961,2.0,0
33,3,3,rank,9,couple_9,0.07805104553699493,5.0,0
33,3,3,rank,10,couple_10,0.1462831348180771,3.0,0
33,3,3,rank,11,couple_11,0.066753089427948,7.0,0
33,3,3,rank,12,couple_12,0.03511955961585045,10.0,0
33,4,4,rank,3,couple_3,0.12984663248062134,4.0,0
33,4,4,rank,4,couple_4,0.20552797615528107,1.0,0
33,4,4,rank,5,couple_5,0.0760476291179657,7.0,0
33,4,4,rank,6,couple_6,0.09722598642110825,6.0,0
33,4,4,rank,7,couple_7,0.14794375002384186,2.0,0
33,4,4,rank,9,couple_9,0.018604489043354988,9.0,1
33,4,4,rank,10,couple_10,0.13610143959522247,3.0,0
33,4,4,rank,11,couple_11,0.12857669591903687,5.0,0
33,4,4,rank,12,couple_12,0.06012542173266411,8.0,0
33,5,5,rank,3,couple_3,0.06772718578577042,7.0,0
33,5,5,rank,4,couple_4,0.22547557950019836,1.0,0
33,5,5,rank,5,couple_5,0.14283248782157898,3.0,0
33,5,5,rank,6,couple_6,0.20078153908252716,2.0,0
33,5,5,rank,7,couple_7,0.11726608872413635,5.0,0
33,5,5,rank,10,couple_10,0.024701625108718872,8.0,1
33,5,5,rank,11,couple_11,0.1338273137807846,4.0,0
33,5,5,rank,12,couple_12,0.0873882845044136,6.0,0
33,6,6,rank,3,couple_3,0.07503192871809006,5.0,0
33,6,6,rank,4,couple_4,0.12195834517478943,4.0,0
33,6,6,rank,5,couple_5,0.1976439654827118,3.0,0
33,6,6,rank,6,couple_6,0.20724713802337646,2.0,0
33,6,6,rank,7,couple_7,0.3039500117301941,1.0,0
33,6,6,rank,11,couple_11,0.02217320166528225,7.0,1
33,6,6,rank,12,couple_12,0.07199535518884659,6.0,0
33,7,7,rank,3,couple_3,0.08164700120687485,5.0,0
33,7,7,rank,4,couple_4,0.05161900073289871,6.0,1
33,7,7,rank,5,couple_5,0.329645574092865,1.0,0
33,7,7,rank,6,couple_6,0.1658031940460205,3.0,0
33,7,7,rank,7,couple_7,0.2755073010921478,2.0,0
33,7,7,rank,12,couple_12,0.0957779735326767,4.0,0
33,8,8,rank,3,couple_3,0.13957008719444275,5.0,0
33,8,8,rank,5,couple_5,0.24650324881076813,1.0,0
33,8,8,rank,6,couple_6,0.21510696411132812,3.0,0
33,8,8,rank,7,couple_7,0.24276944994926453,2.0,0
33,8,8,rank,12,couple_12,0.1560502052307129,4.0,0
33,9,9,rank,3,couple_3,0.15451115369796753,4.0,0
33,9,9,rank,5,couple_5,0.2656916081905365,1.0,0
33,9,9,rank,6,couple_6,0.20372316241264343,3.0,0
33,9,9,rank,7,couple_7,0.2300565391778946,2.0,0
33,9,9,rank,12,couple_12,0.14601755142211914,5.0,0
