season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
12,1,1,percent,0,couple_0,0.11341485381126404,2.0,0
12,1,1,percent,1,couple_1,0.10825221985578537,3.0,0
12,1,1,percent,2,couple_2,0.1269124299287796,1.0,0
12,1,1,percent,3,couple_3,0.10296331346035004,4.0,0
12,1,1,percent,4,couple_4,0.08151566237211227,8.0,0
12,1,1,percent,5,couple_5,0.08143608272075653,9.0,0
12,1,1,percent,6,couple_6,0.08471451699733734,6.0,0
12,1,1,percent,7,couple_7,0.05265038087964058,11.0,0
12,1,1,percent,8,couple_8,0.08420086652040482,7.0,0
12,1,1,percent,9,couple_9,0.06975141912698746,10.0,0
12,1,1,percent,10,couple_10,0.09418826550245285,5.0,0
12,2,2,percent,0,couple_0,0.11973599344491959,1.0,0
12,2,2,percent,1,couple_1,0.11109883338212967,3.0,0
12,2,2,percent,2,couple_2,0.11815296113491058,2.0,0
12,2,2,percent,3,couple_3,0.10949750989675522,4.0,0
12,2,2,percent,4,couple_4,0.08527780324220657,9.0,0
12,2,2,percent,5,couple_5,0.08726958185434341,8.0,0
12,2,2,percent,6,couple_6,0.08834618330001831,7.0,0
12,2,2,percent,7,couple_7,0.018646156415343285,11.0,1
12,2,2,percent,8,couple_8,0.09263651818037033,5.0,0
12,2,2,percent,9,couple_9,0.0796215757727623,10.0,0
12,2,2,percent,10,couple_10,0.089716836810112,6.0,0
12,3,3,percent,0,couple_0,0.11959770321846008,2.0,0
12,3,3,percent,1,couple_1,0.09644473344087601,7.0,0
12,3,3,percent,2,couple_2,0.11922414600849152,4.0,0
12,3,3,percent,3,couple_3,0.12633447349071503,1.0,0
12,3,3,percent,4,couple_4,0.09038054198026657,8.0,0
12,3,3,percent,5,couple_5,0.1117124855518341,5.0,0
12,3,3,percent,6,couple_6,0.0897677019238472,9.0,0
12,3,3,percent,8,couple_8,0.11958952993154526,3.0,0
12,3,3,percent,9,couple_9,0.02277786284685135,10.0,1
12,3,3,percent,10,couple_10,0.1041707918047905,6.0,0
12,4,4,percent,0,couple_0,0.12399949878454208,4.0,0
12,4,4,percent,1,couple_1,0.11605377495288849,5.0,0
12,4,4,percent,2,couple_2,0.13125480711460114,3.0,0
12,4,4,percent,3,couple_3,0.1370393931865692,1.0,0
12,4,4,percent,4,couple_4,0.026543354615569115,9.0,1
12,4,4,percent,5,couple_5,0.10679911822080612,8.0,0
12,4,4,percent,6,couple_6,0.11448077857494354,6.0,0
12,4,4,percent,8,couple_8,0.11218035221099854,7.0,0
12,4,4,percent,10,couple_10,0.13164888322353363,2.0,0
12,5,5,percent,0,couple_0,0.1520921140909195,1.0,0
12,5,5,percent,1,couple_1,0.1412697434425354,4.0,0
12,5,5,percent,2,couple_2,0.1444493532180786,3.0,0
12,5,5,percent,3,couple_3,0.14594309031963348,2.0,0
12,5,5,percent,5,couple_5,0.12265536934137344,7.0,0
12,5,5,percent,6,couple_6,0.03037891909480095,8.0,1
12,5,5,percent,8,couple_8,0.13371184468269348,5.0,0
12,5,5,percent,10,couple_10,0.12949958443641663,6.0,0
12,6,6,percent,0,couple_0,0.1471896767616272,5.0,0
12,6,6,percent,1,couple_1,0.17247511446475983,2.0,0
12,6,6,percent,2,couple_2,0.15296150743961334,4.0,0
12,6,6,percent,3,couple_3,0.18660850822925568,1.0,0
12,6,6,percent,5,couple_5,0.03764667734503746,7.0,1
12,6,6,percent,8,couple_8,0.16030757129192352,3.0,0
12,6,6,percent,10,couple_10,0.14281098544597626,6.0,0
12,7,7,percent,0,couple_0,0.1798274666070938,5.0,0
12,7,7,percent,1,couple_1,0.19697779417037964,1.0,0
12,7,7,percent,2,couple_2,0.1920473426580429,3.0,0
12,7,7,percent,3,couple_3,0.19615688920021057,2.0,0
12,7,7,percent,8,couple_8,0.1885431706905365,4.0,0
12,7,7,percent,10,couple_10,0.04644729942083359,6.0,1
12,8,8,percent,0,couple_0,0.2468772977590561,1.0,0
12,8,8,percent,1,couple_1,0.23708869516849518,2.0,0
12,8,8,percent,2,couple_2,0.22450348734855652,4.0,0
12,8,8,percent,3,couple_3,0.23567785322666168,3.0,0
12,8,8,percent,8,couple_8,0.0558527335524559,5.0,1
12,9,9,percent,0,couple_0,0.07960321009159088,4.0,1
12,9,9,percent,1,couple_1,0.2900627851486206,3.0,0
12,9,9,percent,2,couple_2,0.31580066680908203,1.0,0
12,9,9,percent,3,couple_3,0.3145332932472229,2.0,0
12,10,10,percent,1,couple_1,0.4165806472301483,1.0,0
12,10,10,percent,2,couple_2,0.27211713790893555,3.0,0
12,10,10,percent,3,couple_3,0.3113022744655609,2.0,0
