season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
10,1,1,percent,0,couple_0,0.07271526008844376,10.0,0
10,1,1,percent,1,couple_1,0.06801804900169373,11.0,0
10,1,1,percent,2,couple_2,0.09749017655849457,4.0,0
10,1,1,percent,3,couple_3,0.07992871105670929,9.0,0
10,1,1,percent,4,couple_4,0.10484223812818527,1.0,0
10,1,1,percent,5,couple_5,0.10326213389635086,2.0,0
10,1,1,percent,6,couple_6,0.09552758932113647,6.0,0
10,1,1,percent,7,couple_7,0.09743654727935791,5.0,0
10,1,1,percent,8,couple_8,0.10208747535943985,3.0,0
10,1,1,percent,9,couple_9,0.0896928682923317,7.0,0
10,1,1,percent,10,couple_10,0.08899892121553421,8.0,0
10,2,2,percent,0,couple_0,0.0909576341509819,8.0,0
10,2,2,percent,1,couple_1,0.01950683258473873,11.0,1
10,2,2,percent,2,couple_2,0.09465035796165466,6.0,0
10,2,2,percent,3,couple_3,0.11684294044971466,1.0,0
10,2,2,percent,4,couple_4,0.10802777856588364,3.0,0
10,2,2,percent,5,couple_5,0.09193314611911774,7.0,0
10,2,2,percent,6,couple_6,0.08880925923585892,9.0,0
10,2,2,percent,7,couple_7,0.09486393630504608,5.0,0
10,2,2,percent,8,couple_8,0.09592287987470627,4.0,0
10,2,2,percent,9,couple_9,0.11199933290481567,2.0,0
10,2,2,percent,10,couple_10,0.0864858627319336,10.0,0
10,3,3,percent,0,couple_0,0.09547284245491028,9.0,0
10,3,3,percent,2,couple_2,0.11218936741352081,3.0,0
10,3,3,percent,3,couple_3,0.026438629254698753,10.0,1
10,3,3,percent,4,couple_4,0.11414560675621033,2.0,0
10,3,3,percent,5,couple_5,0.10896677523851395,6.0,0
10,3,3,percent,6,couple_6,0.1022559404373169,7.0,0
10,3,3,percent,7,couple_7,0.11208924651145935,4.0,0
10,3,3,percent,8,couple_8,0.11675562709569931,1.0,0
10,3,3,percent,9,couple_9,0.11123868077993393,5.0,0
10,3,3,percent,10,couple_10,0.10044725239276886,8.0,0
10,4,4,percent,0,couple_0,0.02875533699989319,9.0,1
10,4,4,percent,2,couple_2,0.1347004771232605,1.0,0
10,4,4,percent,4,couple_4,0.1192181408405304,6.0,0
10,4,4,percent,5,couple_5,0.11200904101133347,7.0,0
10,4,4,percent,6,couple_6,0.10505225509405136,8.0,0
10,4,4,percent,7,couple_7,0.1232079565525055,4.0,0
10,4,4,percent,8,couple_8,0.13075733184814453,2.0,0
10,4,4,percent,9,couple_9,0.12555071711540222,3.0,0
10,4,4,percent,10,couple_10,0.12074876576662064,5.0,0
10,5,5,percent,2,couple_2,0.15145348012447357,2.0,0
10,5,5,percent,4,couple_4,0.15301071107387543,1.0,0
10,5,5,percent,5,couple_5,0.1357307732105255,4.0,0
10,5,5,percent,6,couple_6,0.13469594717025757,5.0,0
10,5,5,percent,7,couple_7,0.12314055114984512,7.0,0
10,5,5,percent,8,couple_8,0.13965055346488953,3.0,0
10,5,5,percent,9,couple_9,0.03618212044239044,8.0,1
10,5,5,percent,10,couple_10,0.126135915517807,6.0,0
10,6,6,percent,2,couple_2,0.16078808903694153,3.0,0
10,6,6,percent,4,couple_4,0.16047315299510956,4.0,0
10,6,6,percent,5,couple_5,0.1723993718624115,1.0,0
10,6,6,percent,6,couple_6,0.14483091235160828,6.0,0
10,6,6,percent,7,couple_7,0.1670055240392685,2.0,0
10,6,6,percent,8,couple_8,0.15410149097442627,5.0,0
10,6,6,percent,10,couple_10,0.04040145501494408,7.0,1
10,7,7,percent,2,couple_2,0.17944534122943878,5.0,0
10,7,7,percent,4,couple_4,0.18704219162464142,4.0,0
10,7,7,percent,5,couple_5,0.19833937287330627,1.0,0
10,7,7,percent,6,couple_6,0.04243031516671181,6.0,1
10,7,7,percent,7,couple_7,0.19499102234840393,3.0,0
10,7,7,percent,8,couple_8,0.19775179028511047,2.0,0
10,8,8,percent,2,couple_2,0.05917312204837799,5.0,1
10,8,8,percent,4,couple_4,0.2419327050447464,1.0,0
10,8,8,percent,5,couple_5,0.24000267684459686,2.0,0
10,8,8,percent,7,couple_7,0.22436751425266266,4.0,0
10,8,8,percent,8,couple_8,0.23452402651309967,3.0,0
10,9,9,percent,4,couple_4,0.0797872543334961,4.0,1
10,9,9,percent,5,couple_5,0.3066832721233368,2.0,0
10,9,9,percent,7,couple_7,0.31233906745910645,1.0,0
10,9,9,percent,8,couple_8,0.3011903762817383,3.0,0
10,10,10,percent,5,couple_5,0.3133484125137329,3.0,0
10,10,10,percent,7,couple_7,0.35885247588157654,1.0,0
10,10,10,percent,8,couple_8,0.32779914140701294,2.0,0
