season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
25,1,1,percent,0,couple_0,0.07572976499795914,8.0,0
25,1,1,percent,1,couple_1,0.09101389348506927,1.0,0
25,1,1,percent,2,couple_2,0.08246129006147385,6.0,0
25,1,1,percent,3,couple_3,0.07174259424209595,11.0,0
25,1,1,percent,4,couple_4,0.07417267560958862,9.0,0
25,1,1,percent,5,couple_5,0.07381332665681839,10.0,0
25,1,1,percent,6,couple_6,0.08598989248275757,3.0,0
25,1,1,percent,7,couple_7,0.05091699957847595,13.0,0
25,1,1,percent,8,couple_8,0.0876004621386528,2.0,0
25,1,1,percent,9,couple_9,0.055305227637290955,12.0,0
25,1,1,percent,10,couple_10,0.08537048101425171,5.0,0
25,1,1,percent,11,couple_11,0.08591127395629883,4.0,0
25,1,1,percent,12,couple_12,0.07997208088636398,7.0,0
25,2,2,percent,0,couple_0,0.07988401502370834,11.0,0
25,2,2,percent,1,couple_1,0.08542700856924057,8.0,0
25,2,2,percent,2,couple_2,0.09116984903812408,3.0,0
25,2,2,percent,3,couple_3,0.08448483794927597,10.0,0
25,2,2,percent,4,couple_4,0.0865260511636734,7.0,0
25,2,2,percent,5,couple_5,0.09177980571985245,2.0,0
25,2,2,percent,6,couple_6,0.08487989008426666,9.0,0
25,2,2,percent,7,couple_7,0.014499610289931297,13.0,1
25,2,2,percent,8,couple_8,0.09452812373638153,1.0,0
25,2,2,percent,9,couple_9,0.02114301547408104,12.0,1
25,2,2,percent,10,couple_10,0.09106428921222687,4.0,0
25,2,2,percent,11,couple_11,0.08793002367019653,5.0,0
25,2,2,percent,12,couple_12,0.08668351173400879,6.0,0
25,3,3,percent,0,couple_0,0.07703565061092377,7.0,0
25,3,3,percent,1,couple_1,0.11595545709133148,3.0,0
25,3,3,percent,2,couple_2,0.12488275021314621,1.0,0
25,3,3,percent,3,couple_3,0.05781377851963043,11.0,0
25,3,3,percent,4,couple_4,0.07020016759634018,9.0,0
