season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
15,1,1,percent,0,couple_0,0.07327044755220413,9.0,0
15,1,1,percent,1,couple_1,0.07238459587097168,11.0,0
15,1,1,percent,2,couple_2,0.09909512102603912,1.0,0
15,1,1,percent,3,couple_3,0.09081456065177917,4.0,0
15,1,1,percent,4,couple_4,0.07775037735700607,7.0,0
15,1,1,percent,5,couple_5,0.07374194264411926,8.0,0
15,1,1,percent,6,couple_6,0.0919576957821846,3.0,0
15,1,1,percent,7,couple_7,0.014396576210856438,13.0,1
15,1,1,percent,8,couple_8,0.0726698637008667,10.0,0
15,1,1,percent,9,couple_9,0.06781307607889175,12.0,0
15,1,1,percent,10,couple_10,0.08464784175157547,6.0,0
15,1,1,percent,11,couple_11,0.08792711794376373,5.0,0
15,1,1,percent,12,couple_12,0.09353085607290268,2.0,0
15,2,2,percent,0,couple_0,0.08445142954587936,7.0,0
15,2,2,percent,1,couple_1,0.07601145654916763,10.0,0
15,2,2,percent,2,couple_2,0.09963922947645187,3.0,0
15,2,2,percent,3,couple_3,0.09615083783864975,4.0,0
15,2,2,percent,4,couple_4,0.07836422324180603,9.0,0
15,2,2,percent,5,couple_5,0.10713976621627808,1.0,0
15,2,2,percent,6,couple_6,0.08873023837804794,6.0,0
15,2,2,percent,8,couple_8,0.07405809313058853,11.0,0
15,2,2,percent,9,couple_9,0.016135158017277718,12.0,1
15,2,2,percent,10,couple_10,0.08315548300743103,8.0,0
15,2,2,percent,11,couple_11,0.1008070632815361,2.0,0
15,2,2,percent,12,couple_12,0.09535708278417587,5.0,0
15,3,3,percent,0,couple_0,0.1060488224029541,4.0,0
15,3,3,percent,1,couple_1,0.10103899985551834,8.0,0
15,3,3,percent,2,couple_2,0.11329229176044464,2.0,0
15,3,3,percent,3,couple_3,0.10485152900218964,5.0,0
15,3,3,percent,4,couple_4,0.10196872800588608,7.0,0
15,3,3,percent,5,couple_5,0.10818441212177277,3.0,0
15,3,3,percent,6,couple_6,0.1008589118719101,9.0,0
15,3,3,percent,8,couple_8,0.016403988003730774,11.0,1
15,3,3,percent,10,couple_10,0.030022870749235153,10.0,1
15,3,3,percent,11,couple_11,0.11528710275888443,1.0,0
15,3,3,percent,12,couple_12,0.1020422875881195,6.0,0
15,4,4,percent,0,couple_0,0.11054078489542007,8.0,0
15,4,4,percent,1,couple_1,0.11287753283977509,7.0,0
15,4,4,percent,2,couple_2,0.13085289299488068,2.0,0
15,4,4,percent,3,couple_3,0.12359918653964996,4.0,0
15,4,4,percent,4,couple_4,0.1205887645483017,6.0,0
15,4,4,percent,5,couple_5,0.12093829363584518,5.0,0
15,4,4,percent,6,couple_6,0.12369709461927414,3.0,0
15,4,4,percent,11,couple_11,0.025511546060442924,9.0,1
15,4,4,percent,12,couple_12,0.13139383494853973,1.0,0
15,5,5,percent,0,couple_0,0.1228095069527626,5.0,0
15,5,5,percent,1,couple_1,0.08906903862953186,8.0,0
15,5,5,percent,2,couple_2,0.1126948669552803,7.0,0
15,5,5,percent,3,couple_3,0.14871931076049805,1.0,0
15,5,5,percent,4,couple_4,0.1211438849568367,6.0,0
15,5,5,percent,5,couple_5,0.13077440857887268,4.0,0
15,5,5,percent,6,couple_6,0.14363883435726166,2.0,0
15,5,5,percent,12,couple_12,0.13115009665489197,3.0,0
15,6,6,percent,0,couple_0,0.13638748228549957,5.0,0
15,6,6,percent,1,couple_1,0.02686988189816475,8.0,1
15,6,6,percent,2,couple_2,0.13402314484119415,6.0,0
15,6,6,percent,3,couple_3,0.14387734234333038,3.0,0
15,6,6,percent,4,couple_4,0.1263401359319687,7.0,0
15,6,6,percent,5,couple_5,0.14909180998802185,1.0,0
15,6,6,percent,6,couple_6,0.14588652551174164,2.0,0
15,6,6,percent,12,couple_12,0.1375236064195633,4.0,0
15,7,7,percent,0,couple_0,0.09918689727783203,7.0,0
15,7,7,percent,2,couple_2,0.12549713253974915,6.0,0
15,7,7,percent,3,couple_3,0.15788067877292633,3.0,0
15,7,7,percent,4,couple_4,0.14519375562667847,5.0,0
15,7,7,percent,5,couple_5,0.1479203850030899,4.0,0
15,7,7,percent,6,couple_6,0.15808528661727905,2.0,0
15,7,7,percent,12,couple_12,0.16623592376708984,1.0,0
15,8,8,percent,0,couple_0,0.028606045991182327,7.0,1
15,8,8,percent,2,couple_2,0.07389597594738007,6.0,1
15,8,8,percent,3,couple_3,0.19242702424526215,1.0,0
15,8,8,percent,4,couple_4,0.16756656765937805,5.0,0
15,8,8,percent,5,couple_5,0.1767057478427887,3.0,0
15,8,8,percent,6,couple_6,0.18510127067565918,2.0,0
15,8,8,percent,12,couple_12,0.17569738626480103,4.0,0
15,9,9,percent,3,couple_3,0.2857876420021057,1.0,0
15,9,9,percent,4,couple_4,0.048518434166908264,5.0,1
15,9,9,percent,5,couple_5,0.11658257246017456,4.0,1
15,9,9,percent,6,couple_6,0.2756575345993042,2.0,0
15,9,9,percent,12,couple_12,0.27345389127731323,3.0,0
15,10,10,percent,3,couple_3,0.30529946088790894,3.0,0
15,10,10,percent,6,couple_6,0.3591146469116211,1.0,0
15,10,10,percent,12,couple_12,0.3355858623981476,2.0,0
