season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
28,1,1,rank,0,couple_0,0.08258185535669327,4.0,0
28,1,1,rank,1,couple_1,0.027225496247410774,12.0,0
28,1,1,rank,2,couple_2,0.07349706441164017,5.0,0
28,1,1,rank,3,couple_3,0.11775744706392288,3.0,0
28,1,1,rank,4,couple_4,0.17575450241565704,2.0,0
28,1,1,rank,5,couple_5,0.053565800189971924,9.0,0
28,1,1,rank,6,couple_6,0.19057020545005798,1.0,0
28,1,1,rank,7,couple_7,0.06052195653319359,8.0,0
28,1,1,rank,8,couple_8,0.05211193859577179,10.0,0
28,1,1,rank,9,couple_9,0.06812211871147156,6.0,0
28,1,1,rank,10,couple_10,0.06232835724949837,7.0,0
28,1,1,rank,11,couple_11,0.03596330061554909,11.0,0
28,2,2,rank,0,couple_0,0.03194047510623932,9.0,0
28,2,2,rank,1,couple_1,0.022317692637443542,10.0,0
28,2,2,rank,2,couple_2,0.038355451077222824,7.0,0
28,2,2,rank,3,couple_3,0.2116265594959259,2.0,0
28,2,2,rank,4,couple_4,0.30867043137550354,1.0,0
28,2,2,rank,5,couple_5,0.056224413216114044,4.0,0
28,2,2,rank,6,couple_6,0.17349950969219208,3.0,0
28,2,2,rank,7,couple_7,0.015133053995668888,11.0,1
28,2,2,rank,8,couple_8,0.04492967948317528,6.0,0
28,2,2,rank,9,couple_9,0.035688258707523346,8.0,0
28,2,2,rank,10,couple_10,0.047423988580703735,5.0,0
28,2,2,rank,11,couple_11,0.0141904940828681,12.0,0
28,3,3,rank,0,couple_0,0.036319516599178314,8.0,0
28,3,3,rank,1,couple_1,0.033195145428180695,10.0,0
28,3,3,rank,2,couple_2,0.04545251280069351,6.0,0
28,3,3,rank,3,couple_3,0.4005943834781647,1.0,0
28,3,3,rank,4,couple_4,0.14749057590961456,2.0,0
28,3,3,rank,5,couple_5,0.0390169657766819,7.0,0
28,3,3,rank,6,couple_6,0.10832013189792633,3.0,0
28,3,3,rank,8,couple_8,0.05756216496229172,5.0,0
28,3,3,rank,9,couple_9,0.035381048917770386,9.0,0
28,3,3,rank,10,couple_10,0.06428112089633942,4.0,0
28,3,3,rank,11,couple_11,0.03238645941019058,11.0,0
28,4,4,rank,0,couple_0,0.053172871470451355,3.0,0
28,4,4,rank,1,couple_1,0.03238047659397125,5.0,0
28,4,4,rank,2,couple_2,0.02408636175096035,8.0,0
28,4,4,rank,3,couple_3,0.6148433685302734,1.0,0
28,4,4,rank,4,couple_4,0.014630093239247799,11.0,1
28,4,4,rank,5,couple_5,0.023308144882321358,9.0,0
28,4,4,rank,6,couple_6,0.11977961659431458,2.0,0
28,4,4,rank,8,couple_8,0.02704651653766632,6.0,0
28,4,4,rank,9,couple_9,0.02162337675690651,10.0,0
28,4,4,rank,10,couple_10,0.0445517934858799,4.0,0
28,4,4,rank,11,couple_11,0.02457735687494278,7.0,0
28,5,5,rank,0,couple_0,0.04462771862745285,5.0,0
28,5,5,rank,1,couple_1,0.03596540540456772,7.0,0
28,5,5,rank,2,couple_2,0.03582461550831795,8.0,0
28,5,5,rank,3,couple_3,0.5734841823577881,1.0,0
28,5,5,rank,5,couple_5,0.03442682698369026,9.0,0
28,5,5,rank,6,couple_6,0.0934513583779335,2.0,0
