season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
29,1,1,rank,0,couple_0,0.05798899754881859,11.0,0
29,1,1,rank,1,couple_1,0.05783596634864807,13.0,0
29,1,1,rank,2,couple_2,0.07879020273685455,3.0,0
29,1,1,rank,3,couple_3,0.06673910468816757,5.0,0
29,1,1,rank,4,couple_4,0.06022130325436592,9.0,0
29,1,1,rank,5,couple_5,0.06251649558544159,8.0,0
29,1,1,rank,6,couple_6,0.06642071902751923,6.0,0
29,1,1,rank,7,couple_7,0.05853495001792908,10.0,0
29,1,1,rank,8,couple_8,0.05331014469265938,15.0,0
29,1,1,rank,9,couple_9,0.06317651271820068,7.0,0
29,1,1,rank,10,couple_10,0.0955028384923935,1.0,0
29,1,1,rank,11,couple_11,0.05614301934838295,14.0,0
29,1,1,rank,12,couple_12,0.07399354875087738,4.0,0
29,1,1,rank,13,couple_13,0.057841796427965164,12.0,0
29,1,1,rank,14,couple_14,0.09098438173532486,2.0,0
29,2,2,rank,0,couple_0,0.07372326403856277,6.0,0
29,2,2,rank,1,couple_1,0.046318478882312775,12.0,0
29,2,2,rank,2,couple_2,0.06543534249067307,9.0,0
29,2,2,rank,3,couple_3,0.12495031207799911,1.0,0
29,2,2,rank,4,couple_4,0.0482296347618103,11.0,0
29,2,2,rank,5,couple_5,0.012037069536745548,15.0,1
29,2,2,rank,6,couple_6,0.06741531193256378,8.0,0
29,2,2,rank,7,couple_7,0.06995954364538193,7.0,0
29,2,2,rank,8,couple_8,0.04073432832956314,13.0,0
29,2,2,rank,9,couple_9,0.05840590223670006,10.0,0
29,2,2,rank,10,couple_10,0.10172480344772339,2.0,0
29,2,2,rank,11,couple_11,0.03572949022054672,14.0,0
29,2,2,rank,12,couple_12,0.07660984992980957,5.0,0
29,2,2,rank,13,couple_13,0.08579883724451065,4.0,0
29,2,2,rank,14,couple_14,0.09292783588171005,3.0,0
29,3,3,rank,0,couple_0,0.12066760659217834,2.0,0
