season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
34,1,1,rank,0,couple_0,0.05671079829335213,12.0,0
34,1,1,rank,1,couple_1,0.07435571402311325,6.0,0
34,1,1,rank,2,couple_2,0.08897248655557632,3.0,0
34,1,1,rank,3,couple_3,0.061687763780355453,10.0,0
34,1,1,rank,4,couple_4,0.07614479959011078,5.0,0
34,1,1,rank,5,couple_5,0.11489655077457428,1.0,0
34,1,1,rank,6,couple_6,0.06286803632974625,9.0,0
34,1,1,rank,7,couple_7,0.05288504436612129,13.0,0
34,1,1,rank,8,couple_8,0.057542767375707626,11.0,0
34,1,1,rank,9,couple_9,0.08235832303762436,4.0,0
34,1,1,rank,10,couple_10,0.06390227377414703,7.0,0
34,1,1,rank,11,couple_11,0.06378941982984543,8.0,0
34,1,1,rank,12,couple_12,0.04580548778176308,14.0,0
34,1,1,rank,13,couple_13,0.098080575466156,2.0,0
34,2,2,rank,0,couple_0,0.013313810341060162,14.0,1
34,2,2,rank,1,couple_1,0.10887985676527023,3.0,0
34,2,2,rank,2,couple_2,0.06991442292928696,5.0,0
34,2,2,rank,3,couple_3,0.01595529168844223,13.0,1
34,2,2,rank,4,couple_4,0.049351178109645844,9.0,0
34,2,2,rank,5,couple_5,0.22869336605072021,1.0,0
34,2,2,rank,6,couple_6,0.04402593523263931,11.0,0
34,2,2,rank,7,couple_7,0.05258248746395111,7.0,0
34,2,2,rank,8,couple_8,0.05117485672235489,8.0,0
34,2,2,rank,9,couple_9,0.12933242321014404,2.0,0
34,2,2,rank,10,couple_10,0.06036173552274704,6.0,0
34,2,2,rank,11,couple_11,0.04749346524477005,10.0,0
34,2,2,rank,12,couple_12,0.036525700241327286,12.0,0
34,2,2,rank,13,couple_13,0.09239549189805984,4.0,0
34,3,3,rank,1,couple_1,0.10826142132282257,4.0,0
34,3,3,rank,2,couple_2,0.10870338976383209,3.0,0
34,3,3,rank,4,couple_4,0.050726961344480515,10.0,0
34,3,3,rank,5,couple_5,0.21986190974712372,1.0,0
34,3,3,rank,6,couple_6,0.07166296243667603,7.0,0
34,3,3,rank,7,couple_7,0.051832787692546844,9.0,0
34,3,3,rank,8,couple_8,0.01576440967619419,12.0,1
34,3,3,rank,9,couple_9,0.08570972084999084,5.0,0
34,3,3,rank,10,couple_10,0.06104766204953194,8.0,0
34,3,3,rank,11,couple_11,0.11236882954835892,2.0,0
34,3,3,rank,12,couple_12,0.03652312979102135,11.0,0
34,3,3,rank,13,couple_13,0.07753688842058182,6.0,0
34,4,4,rank,1,couple_1,0.14440587162971497,3.0,0
34,4,4,rank,2,couple_2,0.06324399262666702,7.0,0
34,4,4,rank,4,couple_4,0.053866926580667496,9.0,0
34,4,4,rank,5,couple_5,0.22307540476322174,1.0,0
34,4,4,rank,6,couple_6,0.10724274069070816,4.0,0
34,4,4,rank,7,couple_7,0.011763944290578365,11.0,1
34,4,4,rank,9,couple_9,0.1478089839220047,2.0,0
34,4,4,rank,10,couple_10,0.05590129643678665,8.0,0
34,4,4,rank,11,couple_11,0.0774422213435173,6.0,0
34,4,4,rank,12,couple_12,0.03580635413527489,10.0,0
34,4,4,rank,13,couple_13,0.07944229245185852,5.0,0
34,5,5,rank,1,couple_1,0.10854857414960861,3.0,0
34,5,5,rank,2,couple_2,0.1095261350274086,2.0,0
34,5,5,rank,4,couple_4,0.08480623364448547,7.0,0
34,5,5,rank,5,couple_5,0.1983521282672882,1.0,0
34,5,5,rank,6,couple_6,0.08109167218208313,8.0,0
34,5,5,rank,9,couple_9,0.09429958462715149,5.0,0
34,5,5,rank,10,couple_10,0.0784655213356018,9.0,0
34,5,5,rank,11,couple_11,0.09269776940345764,6.0,0
34,5,5,rank,12,couple_12,0.05453642085194588,10.0,0
34,5,5,rank,13,couple_13,0.09767600893974304,4.0,0
34,6,6,rank,1,couple_1,0.08920146524906158,5.0,0
34,6,6,rank,2,couple_2,0.09673453867435455,4.0,0
34,6,6,rank,4,couple_4,0.06252259761095047,8.0,0
34,6,6,rank,5,couple_5,0.28971561789512634,1.0,0
34,6,6,rank,6,couple_6,0.06729048490524292,7.0,0
34,6,6,rank,9,couple_9,0.019678110256791115,10.0,1
34,6,6,rank,10,couple_10,0.08562319725751877,6.0,0
34,6,6,rank,11,couple_11,0.11884995549917221,3.0,0
34,6,6,rank,12,couple_12,0.040470145642757416,9.0,0
34,6,6,rank,13,couple_13,0.12991392612457275,2.0,0
34,7,7,rank,1,couple_1,0.10865738987922668,3.0,0
34,7,7,rank,2,couple_2,0.2162550389766693,2.0,0
34,7,7,rank,4,couple_4,0.07543118298053741,5.0,0
34,7,7,rank,5,couple_5,0.326323002576828,1.0,0
34,7,7,rank,6,couple_6,0.06450558453798294,6.0,0
34,7,7,rank,10,couple_10,0.046858515590429306,7.0,0
34,7,7,rank,11,couple_11,0.02058561146259308,9.0,1
34,7,7,rank,12,couple_12,0.04061290994286537,8.0,0
34,7,7,rank,13,couple_13,0.10077068954706192,4.0,0
34,8,8,rank,1,couple_1,0.027788104489445686,8.0,1
34,8,8,rank,2,couple_2,0.20655149221420288,2.0,0
34,8,8,rank,4,couple_4,0.079689159989357,6.0,0
34,8,8,rank,5,couple_5,0.3125866651535034,1.0,0
34,8,8,rank,6,couple_6,0.11538652330636978,4.0,0
34,8,8,rank,10,couple_10,0.08424798399209976,5.0,0
34,8,8,rank,12,couple_12,0.04488709941506386,7.0,0
34,8,8,rank,13,couple_13,0.1288629025220871,3.0,0
34,9,9,rank,2,couple_2,0.32555487751960754,1.0,0
34,9,9,rank,4,couple_4,0.19725114107131958,2.0,0
34,9,9,rank,5,couple_5,0.04482397809624672,7.0,1
34,9,9,rank,6,couple_6,0.09671276807785034,5.0,0
34,9,9,rank,10,couple_10,0.1347896158695221,4.0,0
34,9,9,rank,12,couple_12,0.06581051647663116,6.0,0
34,9,9,rank,13,couple_13,0.13505710661411285,3.0,0
34,10,10,rank,2,couple_2,0.2299715131521225,2.0,0
34,10,10,rank,4,couple_4,0.1961820274591446,3.0,0
34,10,10,rank,6,couple_6,0.07052961736917496,5.0,0
34,10,10,rank,10,couple_10,0.11417340487241745,4.0,0
34,10,10,rank,12,couple_12,0.022140955552458763,6.0,1
34,10,10,rank,13,couple_13,0.3670024871826172,1.0,0
34,11,11,rank,2,couple_2,0.2569409906864166,2.0,0
34,11,11,rank,4,couple_4,0.17540708184242249,3.0,0
34,11,11,rank,6,couple_6,0.16160553693771362,4.0,0
34,11,11,rank,10,couple_10,0.14449000358581543,5.0,0
34,11,11,rank,13,couple_13,0.26155635714530945,1.0,0
