season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
11,1,1,percent,0,couple_0,0.015603197738528252,12.0,1
11,1,1,percent,1,couple_1,0.08895139396190643,7.0,0
11,1,1,percent,2,couple_2,0.09219060838222504,4.0,0
11,1,1,percent,3,couple_3,0.09033658355474472,6.0,0
11,1,1,percent,4,couple_4,0.07791920751333237,10.0,0
11,1,1,percent,5,couple_5,0.09047050029039383,5.0,0
11,1,1,percent,6,couple_6,0.0933600589632988,3.0,0
11,1,1,percent,7,couple_7,0.08253481984138489,9.0,0
11,1,1,percent,8,couple_8,0.07522759586572647,11.0,0
11,1,1,percent,9,couple_9,0.1034579873085022,1.0,0
11,1,1,percent,10,couple_10,0.08770837634801865,8.0,0
11,1,1,percent,11,couple_11,0.1022396981716156,2.0,0
11,2,2,percent,1,couple_1,0.09053055197000504,7.0,0
11,2,2,percent,2,couple_2,0.11331607401371002,2.0,0
11,2,2,percent,3,couple_3,0.1013014167547226,3.0,0
11,2,2,percent,4,couple_4,0.09172721952199936,6.0,0
11,2,2,percent,5,couple_5,0.09859150648117065,4.0,0
11,2,2,percent,6,couple_6,0.08663655817508698,9.0,0
11,2,2,percent,7,couple_7,0.024226373061537743,11.0,1
11,2,2,percent,8,couple_8,0.0929734855890274,5.0,0
11,2,2,percent,9,couple_9,0.09031466394662857,8.0,0
11,2,2,percent,10,couple_10,0.0845782682299614,10.0,0
11,2,2,percent,11,couple_11,0.12580382823944092,1.0,0
11,3,3,percent,1,couple_1,0.10812657326459885,4.0,0
11,3,3,percent,2,couple_2,0.1214018315076828,2.0,0
11,3,3,percent,3,couple_3,0.1137925311923027,3.0,0
11,3,3,percent,4,couple_4,0.10460589826107025,6.0,0
11,3,3,percent,5,couple_5,0.107152558863163,5.0,0
11,3,3,percent,6,couple_6,0.02461320161819458,10.0,1
11,3,3,percent,8,couple_8,0.09592305123806,8.0,0
11,3,3,percent,9,couple_9,0.09880603104829788,7.0,0
11,3,3,percent,10,couple_10,0.09440253674983978,9.0,0
11,3,3,percent,11,couple_11,0.13117581605911255,1.0,0
11,4,4,percent,1,couple_1,0.10893066227436066,6.0,0
11,4,4,percent,2,couple_2,0.13254745304584503,3.0,0
11,4,4,percent,3,couple_3,0.11480991542339325,5.0,0
11,4,4,percent,4,couple_4,0.11587505787611008,4.0,0
11,4,4,percent,5,couple_5,0.13612037897109985,2.0,0
11,4,4,percent,8,couple_8,0.10684516280889511,7.0,0
11,4,4,percent,9,couple_9,0.03218704089522362,9.0,1
11,4,4,percent,10,couple_10,0.10470909625291824,8.0,0
11,4,4,percent,11,couple_11,0.14797523617744446,1.0,0
11,5,5,percent,1,couple_1,0.03167537599802017,8.0,1
11,5,5,percent,2,couple_2,0.1594727635383606,2.0,0
11,5,5,percent,3,couple_3,0.14014340937137604,3.0,0
11,5,5,percent,4,couple_4,0.12718018889427185,5.0,0
11,5,5,percent,5,couple_5,0.13092242181301117,4.0,0
11,5,5,percent,8,couple_8,0.12271913886070251,6.0,0
11,5,5,percent,10,couple_10,0.11657703667879105,7.0,0
11,5,5,percent,11,couple_11,0.17130975425243378,1.0,0
11,6,6,percent,2,couple_2,0.1658368706703186,3.0,0
11,6,6,percent,3,couple_3,0.15803970396518707,4.0,0
11,6,6,percent,4,couple_4,0.1460990458726883,5.0,0
11,6,6,percent,5,couple_5,0.18647199869155884,1.0,0
11,6,6,percent,8,couple_8,0.14034028351306915,6.0,0
11,6,6,percent,10,couple_10,0.033794838935136795,7.0,1
11,6,6,percent,11,couple_11,0.16941720247268677,2.0,0
11,7,7,percent,2,couple_2,0.20010805130004883,2.0,0
11,7,7,percent,3,couple_3,0.17683613300323486,4.0,0
11,7,7,percent,4,couple_4,0.044636089354753494,6.0,1
11,7,7,percent,5,couple_5,0.16935095191001892,5.0,0
11,7,7,percent,8,couple_8,0.19382651150226593,3.0,0
11,7,7,percent,11,couple_11,0.21524228155612946,1.0,0
11,8,8,percent,2,couple_2,0.23437176644802094,2.0,0
11,8,8,percent,3,couple_3,0.23183873295783997,3.0,0
11,8,8,percent,5,couple_5,0.06561686098575592,5.0,1
11,8,8,percent,8,couple_8,0.2015233039855957,4.0,0
11,8,8,percent,11,couple_11,0.26664936542510986,1.0,0
11,9,9,percent,2,couple_2,0.3158826529979706,2.0,0
11,9,9,percent,3,couple_3,0.2826397120952606,3.0,0
11,9,9,percent,8,couple_8,0.08533934503793716,4.0,1
11,9,9,percent,11,couple_11,0.31613823771476746,1.0,0
11,10,10,percent,2,couple_2,0.33578604459762573,2.0,0
11,10,10,percent,3,couple_3,0.33691975474357605,1.0,0
11,10,10,percent,11,couple_11,0.3272942304611206,3.0,0
