season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
21,1,1,percent,0,couple_0,0.06943732500076294,9.0,0
21,1,1,percent,1,couple_1,0.07674955576658249,6.0,0
21,1,1,percent,2,couple_2,0.08453178405761719,3.0,0
21,1,1,percent,3,couple_3,0.055025991052389145,13.0,0
21,1,1,percent,4,couple_4,0.09292186051607132,2.0,0
21,1,1,percent,5,couple_5,0.06319984793663025,12.0,0
21,1,1,percent,6,couple_6,0.0714036300778389,8.0,0
21,1,1,percent,7,couple_7,0.08207457512617111,4.0,0
21,1,1,percent,8,couple_8,0.08129462599754333,5.0,0
21,1,1,percent,9,couple_9,0.06482964754104614,11.0,0
21,1,1,percent,10,couple_10,0.07662501186132431,7.0,0
21,1,1,percent,11,couple_11,0.11294154077768326,1.0,0
21,1,1,percent,12,couple_12,0.06896461546421051,10.0,0
21,2,2,percent,0,couple_0,0.1104743629693985,2.0,0
21,2,2,percent,1,couple_1,0.07317458838224411,10.0,0
21,2,2,percent,2,couple_2,0.08222503960132599,5.0,0
21,2,2,percent,3,couple_3,0.014347798191010952,13.0,1
21,2,2,percent,4,couple_4,0.084665946662426,4.0,0
21,2,2,percent,5,couple_5,0.03189189359545708,12.0,1
21,2,2,percent,6,couple_6,0.07938745617866516,7.0,0
21,2,2,percent,7,couple_7,0.07640431076288223,9.0,0
21,2,2,percent,8,couple_8,0.08179686218500137,6.0,0
21,2,2,percent,9,couple_9,0.07919682562351227,8.0,0
21,2,2,percent,10,couple_10,0.07152813673019409,11.0,0
21,2,2,percent,11,couple_11,0.11802199482917786,1.0,0
21,2,2,percent,12,couple_12,0.09688477963209152,3.0,0
21,3,3,percent,0,couple_0,0.08192399889230728,7.0,0
21,3,3,percent,1,couple_1,0.07816224545240402,10.0,0
21,3,3,percent,2,couple_2,0.09584271162748337,2.0,0
21,3,3,percent,4,couple_4,0.09309101104736328,3.0,0
21,3,3,percent,6,couple_6,0.08115480840206146,8.0,0
21,3,3,percent,7,couple_7,0.0853525921702385,6.0,0
21,3,3,percent,8,couple_8,0.08644571900367737,5.0,0
21,3,3,percent,9,couple_9,0.07401014119386673,11.0,0
21,3,3,percent,10,couple_10,0.07939185947179794,9.0,0
21,3,3,percent,11,couple_11,0.1535782665014267,1.0,0
21,3,3,percent,12,couple_12,0.09104664623737335,4.0,0
21,4,4,percent,0,couple_0,0.022004378959536552,11.0,1
21,4,4,percent,1,couple_1,0.0881694033741951,4.0,0
21,4,4,percent,2,couple_2,0.08453217893838882,5.0,0
21,4,4,percent,4,couple_4,0.08972460776567459,3.0,0
21,4,4,percent,6,couple_6,0.08134952187538147,6.0,0
21,4,4,percent,7,couple_7,0.0809139832854271,7.0,0
21,4,4,percent,8,couple_8,0.07382205128669739,9.0,0
21,4,4,percent,9,couple_9,0.06945919245481491,10.0,0
21,4,4,percent,10,couple_10,0.07614781707525253,8.0,0
21,4,4,percent,11,couple_11,0.22952477633953094,1.0,0
21,4,4,percent,12,couple_12,0.10435208678245544,2.0,0
21,5,5,percent,1,couple_1,0.08582718670368195,8.0,0
21,5,5,percent,2,couple_2,0.09112364053726196,6.0,0
21,5,5,percent,4,couple_4,0.10396303236484528,2.0,0
21,5,5,percent,6,couple_6,0.08428798615932465,9.0,0
21,5,5,percent,7,couple_7,0.09334523975849152,3.0,0
21,5,5,percent,8,couple_8,0.09202051907777786,4.0,0
21,5,5,percent,9,couple_9,0.07538986206054688,10.0,0
21,5,5,percent,10,couple_10,0.09132274985313416,5.0,0
21,5,5,percent,11,couple_11,0.196817547082901,1.0,0
21,5,5,percent,12,couple_12,0.08590231090784073,7.0,0
21,6,6,percent,1,couple_1,0.10024701058864594,3.0,0
21,6,6,percent,2,couple_2,0.08564069867134094,7.0,0
21,6,6,percent,4,couple_4,0.11431531608104706,2.0,0
21,6,6,percent,6,couple_6,0.07744206488132477,9.0,0
21,6,6,percent,7,couple_7,0.08723597973585129,6.0,0
21,6,6,percent,8,couple_8,0.08777661621570587,5.0,0
21,6,6,percent,9,couple_9,0.0955665335059166,4.0,0
21,6,6,percent,10,couple_10,0.08305501192808151,8.0,0
21,6,6,percent,11,couple_11,0.24572597444057465,1.0,0
