season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
7,1,1,percent,0,couple_0,0.011862407438457012,13.0,1
7,1,1,percent,1,couple_1,0.10484696924686432,1.0,0
7,1,1,percent,2,couple_2,0.09511956572532654,3.0,0
7,1,1,percent,3,couple_3,0.08428685367107391,8.0,0
7,1,1,percent,4,couple_4,0.08835045993328094,6.0,0
7,1,1,percent,5,couple_5,0.08487692475318909,7.0,0
7,1,1,percent,6,couple_6,0.08908329159021378,5.0,0
7,1,1,percent,7,couple_7,0.031836770474910736,12.0,1
7,1,1,percent,8,couple_8,0.06949464976787567,11.0,0
7,1,1,percent,9,couple_9,0.08211059868335724,9.0,0
7,1,1,percent,10,couple_10,0.08997040241956711,4.0,0
7,1,1,percent,11,couple_11,0.0951533317565918,2.0,0
7,1,1,percent,12,couple_12,0.07300776988267899,10.0,0
7,2,2,percent,1,couple_1,0.133395716547966,1.0,0
7,2,2,percent,2,couple_2,0.09725680947303772,6.0,0
7,2,2,percent,3,couple_3,0.09105018526315689,7.0,0
7,2,2,percent,4,couple_4,0.09871728718280792,5.0,0
7,2,2,percent,5,couple_5,0.11140207946300507,3.0,0
7,2,2,percent,6,couple_6,0.0835481807589531,8.0,0
7,2,2,percent,8,couple_8,0.07040302455425262,10.0,0
7,2,2,percent,9,couple_9,0.1006312370300293,4.0,0
7,2,2,percent,10,couple_10,0.022072259336709976,11.0,1
7,2,2,percent,11,couple_11,0.11584998667240143,2.0,0
7,2,2,percent,12,couple_12,0.07567328959703445,9.0,0
7,3,3,percent,1,couple_1,0.12365396320819855,2.0,0
7,3,3,percent,2,couple_2,0.08856860548257828,7.0,0
7,3,3,percent,3,couple_3,0.096359021961689,6.0,0
7,3,3,percent,4,couple_4,0.15370552241802216,1.0,0
7,3,3,percent,5,couple_5,0.09972203522920609,4.0,0
7,3,3,percent,6,couple_6,0.08628375828266144,8.0,0
7,3,3,percent,8,couple_8,0.07031192630529404,10.0,0
7,3,3,percent,9,couple_9,0.1048610731959343,3.0,0
7,3,3,percent,11,couple_11,0.09946227073669434,5.0,0
7,3,3,percent,12,couple_12,0.07707183063030243,9.0,0
7,4,4,percent,1,couple_1,0.10267578065395355,2.0,0
7,4,4,percent,2,couple_2,0.08308414369821548,7.0,0
7,4,4,percent,3,couple_3,0.08992667496204376,5.0,0
7,4,4,percent,4,couple_4,0.25857946276664734,1.0,0
7,4,4,percent,5,couple_5,0.10019733756780624,4.0,0
7,4,4,percent,6,couple_6,0.10067889839410782,3.0,0
7,4,4,percent,8,couple_8,0.07547920942306519,9.0,0
7,4,4,percent,9,couple_9,0.08735211193561554,6.0,0
7,4,4,percent,11,couple_11,0.022484317421913147,10.0,1
7,4,4,percent,12,couple_12,0.07954210788011551,8.0,0
7,5,5,percent,1,couple_1,0.10851721465587616,3.0,0
7,5,5,percent,2,couple_2,0.10295917838811874,4.0,0
7,5,5,percent,3,couple_3,0.08837591856718063,7.0,0
7,5,5,percent,4,couple_4,0.2858007550239563,1.0,0
7,5,5,percent,5,couple_5,0.09303471446037292,6.0,0
7,5,5,percent,6,couple_6,0.10066293925046921,5.0,0
7,5,5,percent,8,couple_8,0.021826868876814842,9.0,1
7,5,5,percent,9,couple_9,0.12201543152332306,2.0,0
7,5,5,percent,12,couple_12,0.07680697739124298,8.0,0
7,6,6,percent,1,couple_1,0.03426919877529144,8.0,1
7,6,6,percent,2,couple_2,0.09643083810806274,6.0,0
7,6,6,percent,3,couple_3,0.10671548545360565,4.0,0
7,6,6,percent,4,couple_4,0.3346112072467804,1.0,0
7,6,6,percent,5,couple_5,0.1175384446978569,2.0,0
7,6,6,percent,6,couple_6,0.11088734865188599,3.0,0
7,6,6,percent,9,couple_9,0.10633400082588196,5.0,0
7,6,6,percent,12,couple_12,0.09321349859237671,7.0,0
7,7,7,percent,2,couple_2,0.025738900527358055,7.0,1
7,7,7,percent,3,couple_3,0.14104199409484863,3.0,0
7,7,7,percent,4,couple_4,0.3485202491283417,1.0,0
7,7,7,percent,5,couple_5,0.11795283108949661,5.0,0
7,7,7,percent,6,couple_6,0.15316082537174225,2.0,0
7,7,7,percent,9,couple_9,0.12370331585407257,4.0,0
7,7,7,percent,12,couple_12,0.0898817777633667,6.0,0
7,8,8,percent,3,couple_3,0.15316875278949738,2.0,0
7,8,8,percent,4,couple_4,0.4154304265975952,1.0,0
7,8,8,percent,5,couple_5,0.0325675867497921,6.0,1
7,8,8,percent,6,couple_6,0.13860760629177094,4.0,0
7,8,8,percent,9,couple_9,0.14282475411891937,3.0,0
7,8,8,percent,12,couple_12,0.11740083992481232,5.0,0
7,9,9,percent,3,couple_3,0.04033207520842552,5.0,1
7,9,9,percent,4,couple_4,0.4908657968044281,1.0,0
7,9,9,percent,6,couple_6,0.17026370763778687,2.0,0
7,9,9,percent,9,couple_9,0.1381681114435196,4.0,0
7,9,9,percent,12,couple_12,0.16037020087242126,3.0,0
7,10,10,percent,4,couple_4,0.4451228976249695,1.0,0
7,10,10,percent,6,couple_6,0.2014298439025879,2.0,0
7,10,10,percent,9,couple_9,0.1765487939119339,4.0,0
7,10,10,percent,12,couple_12,0.17689847946166992,3.0,0
