season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
19,1,1,percent,0,couple_0,0.08939151465892792,4.0,0
19,1,1,percent,1,couple_1,0.07920429855585098,7.0,0
19,1,1,percent,2,couple_2,0.07412878423929214,10.0,0
19,1,1,percent,3,couple_3,0.08534940332174301,5.0,0
19,1,1,percent,4,couple_4,0.08061087131500244,6.0,0
19,1,1,percent,5,couple_5,0.014099745079874992,13.0,1
19,1,1,percent,6,couple_6,0.0728672444820404,11.0,0
19,1,1,percent,7,couple_7,0.09402582794427872,2.0,0
19,1,1,percent,8,couple_8,0.09912008047103882,1.0,0
19,1,1,percent,9,couple_9,0.09232158213853836,3.0,0
19,1,1,percent,10,couple_10,0.06697748601436615,12.0,0
19,1,1,percent,11,couple_11,0.0757746547460556,9.0,0
19,1,1,percent,12,couple_12,0.0761285275220871,8.0,0
19,2,2,percent,0,couple_0,0.08303380012512207,8.0,0
19,2,2,percent,1,couple_1,0.08130168914794922,10.0,0
19,2,2,percent,2,couple_2,0.08625466376543045,7.0,0
19,2,2,percent,3,couple_3,0.08880165964365005,6.0,0
19,2,2,percent,4,couple_4,0.10014516860246658,1.0,0
19,2,2,percent,6,couple_6,0.08269534260034561,9.0,0
19,2,2,percent,7,couple_7,0.09965846687555313,2.0,0
19,2,2,percent,8,couple_8,0.07490390539169312,11.0,0
19,2,2,percent,9,couple_9,0.09952826052904129,3.0,0
19,2,2,percent,10,couple_10,0.017362000420689583,12.0,1
19,2,2,percent,11,couple_11,0.09111599624156952,5.0,0
19,2,2,percent,12,couple_12,0.09519899636507034,4.0,0
19,3,3,percent,0,couple_0,0.0983806699514389,5.0,0
19,3,3,percent,1,couple_1,0.09105994552373886,8.0,0
19,3,3,percent,2,couple_2,0.1141999289393425,1.0,0
19,3,3,percent,3,couple_3,0.1032830998301506,2.0,0
19,3,3,percent,4,couple_4,0.10321785509586334,3.0,0
19,3,3,percent,6,couple_6,0.02145344950258732,11.0,1
19,3,3,percent,7,couple_7,0.09796401858329773,6.0,0
19,3,3,percent,8,couple_8,0.08630064129829407,10.0,0
19,3,3,percent,9,couple_9,0.09498867392539978,7.0,0
19,3,3,percent,11,couple_11,0.08930599689483643,9.0,0
19,3,3,percent,12,couple_12,0.09984572231769562,4.0,0
19,4,4,percent,0,couple_0,0.10775704681873322,5.0,0
19,4,4,percent,1,couple_1,0.11685626208782196,3.0,0
19,4,4,percent,2,couple_2,0.0922841802239418,9.0,0
19,4,4,percent,3,couple_3,0.10532377660274506,6.0,0
19,4,4,percent,4,couple_4,0.098117396235466,8.0,0
19,4,4,percent,7,couple_7,0.12531517446041107,1.0,0
19,4,4,percent,8,couple_8,0.02266799844801426,10.0,1
19,4,4,percent,9,couple_9,0.11775718629360199,2.0,0
19,4,4,percent,11,couple_11,0.11459799855947495,4.0,0
19,4,4,percent,12,couple_12,0.09932298958301544,7.0,0
19,5,5,percent,0,couple_0,0.09632459282875061,7.0,0
19,5,5,percent,1,couple_1,0.07220827788114548,9.0,0
19,5,5,percent,2,couple_2,0.11776696890592575,4.0,0
19,5,5,percent,3,couple_3,0.12955181300640106,3.0,0
19,5,5,percent,4,couple_4,0.13972830772399902,2.0,0
