season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
24,1,1,percent,0,couple_0,0.07703698426485062,10.0,0
24,1,1,percent,1,couple_1,0.08098758012056351,7.0,0
24,1,1,percent,2,couple_2,0.07249817252159119,11.0,0
24,1,1,percent,3,couple_3,0.08391156792640686,6.0,0
24,1,1,percent,4,couple_4,0.09557922184467316,2.0,0
24,1,1,percent,5,couple_5,0.07838393747806549,9.0,0
24,1,1,percent,6,couple_6,0.10152970254421234,1.0,0
24,1,1,percent,7,couple_7,0.08719999343156815,5.0,0
24,1,1,percent,8,couple_8,0.05969300493597984,12.0,0
24,1,1,percent,9,couple_9,0.08094699680805206,8.0,0
24,1,1,percent,10,couple_10,0.09182517975568771,3.0,0
24,1,1,percent,11,couple_11,0.09040769934654236,4.0,0
24,2,2,percent,0,couple_0,0.07583674043416977,11.0,0
24,2,2,percent,1,couple_1,0.08361797779798508,8.0,0
24,2,2,percent,2,couple_2,0.08284594118595123,9.0,0
24,2,2,percent,3,couple_3,0.08682338893413544,5.0,0
24,2,2,percent,4,couple_4,0.08526457846164703,7.0,0
24,2,2,percent,5,couple_5,0.0931287482380867,3.0,0
24,2,2,percent,6,couple_6,0.1123000830411911,1.0,0
24,2,2,percent,7,couple_7,0.09118356555700302,4.0,0
24,2,2,percent,8,couple_8,0.018061090260744095,12.0,1
24,2,2,percent,9,couple_9,0.07718631625175476,10.0,0
24,2,2,percent,10,couple_10,0.085457943379879,6.0,0
24,2,2,percent,11,couple_11,0.10829365253448486,2.0,0
24,3,3,percent,0,couple_0,0.021697266027331352,11.0,1
24,3,3,percent,1,couple_1,0.08910191059112549,7.0,0
24,3,3,percent,2,couple_2,0.08748447895050049,9.0,0
24,3,3,percent,3,couple_3,0.0850941389799118,10.0,0
24,3,3,percent,4,couple_4,0.11487729102373123,2.0,0
24,3,3,percent,5,couple_5,0.08845272660255432,8.0,0
24,3,3,percent,6,couple_6,0.1017221212387085,3.0,0
24,3,3,percent,7,couple_7,0.11588720232248306,1.0,0
24,3,3,percent,9,couple_9,0.09642784297466278,6.0,0
24,3,3,percent,10,couple_10,0.09866959601640701,5.0,0
24,3,3,percent,11,couple_11,0.1005854383111,4.0,0
24,4,4,percent,1,couple_1,0.024340445175766945,10.0,1
24,4,4,percent,2,couple_2,0.10218162834644318,9.0,0
24,4,4,percent,3,couple_3,0.11066050082445145,3.0,0
24,4,4,percent,4,couple_4,0.10228506475687027,8.0,0
24,4,4,percent,5,couple_5,0.10387995094060898,6.0,0
24,4,4,percent,6,couple_6,0.1189582496881485,2.0,0
24,4,4,percent,7,couple_7,0.10465982556343079,5.0,0
24,4,4,percent,9,couple_9,0.10271181166172028,7.0,0
24,4,4,percent,10,couple_10,0.12001179158687592,1.0,0
24,4,4,percent,11,couple_11,0.11031072586774826,4.0,0
24,5,5,percent,2,couple_2,0.11470404267311096,5.0,0
24,5,5,percent,3,couple_3,0.11041368544101715,7.0,0
24,5,5,percent,4,couple_4,0.13125085830688477,3.0,0
24,5,5,percent,5,couple_5,0.11190776526927948,6.0,0
24,5,5,percent,6,couple_6,0.1408100575208664,1.0,0
24,5,5,percent,7,couple_7,0.13882119953632355,2.0,0
24,5,5,percent,9,couple_9,0.026901088654994965,9.0,1
24,5,5,percent,10,couple_10,0.10567649453878403,8.0,0
24,5,5,percent,11,couple_11,0.11951487511396408,4.0,0
24,6,6,percent,2,couple_2,0.029192863032221794,8.0,1
24,6,6,percent,3,couple_3,0.12717346847057343,7.0,0
24,6,6,percent,4,couple_4,0.14116322994232178,4.0,0
24,6,6,percent,5,couple_5,0.1414279192686081,3.0,0
24,6,6,percent,6,couple_6,0.13853073120117188,5.0,0
24,6,6,percent,7,couple_7,0.14319874346256256,1.0,0
24,6,6,percent,10,couple_10,0.13671310245990753,6.0,0
24,6,6,percent,11,couple_11,0.14259988069534302,2.0,0
24,7,7,percent,3,couple_3,0.032886166125535965,7.0,1
24,7,7,percent,4,couple_4,0.191181480884552,2.0,0
24,7,7,percent,5,couple_5,0.1564382016658783,5.0,0
24,7,7,percent,6,couple_6,0.1986553966999054,1.0,0
24,7,7,percent,7,couple_7,0.1801796406507492,3.0,0
24,7,7,percent,10,couple_10,0.16783727705478668,4.0,0
24,7,7,percent,11,couple_11,0.07282187789678574,6.0,1
24,8,8,percent,4,couple_4,0.07068188488483429,5.0,1
24,8,8,percent,5,couple_5,0.2190086841583252,4.0,0
24,8,8,percent,6,couple_6,0.2609093189239502,1.0,0
24,8,8,percent,7,couple_7,0.22993451356887817,2.0,0
24,8,8,percent,10,couple_10,0.21946564316749573,3.0,0
24,9,9,percent,5,couple_5,0.07229835540056229,4.0,1
24,9,9,percent,6,couple_6,0.3048405051231384,3.0,0
24,9,9,percent,7,couple_7,0.3086807429790497,2.0,0
24,9,9,percent,10,couple_10,0.3141803443431854,1.0,0
24,10,10,percent,6,couple_6,0.3105310797691345,3.0,0
24,10,10,percent,7,couple_7,0.3623034954071045,1.0,0
24,10,10,percent,10,couple_10,0.3271653950214386,2.0,0
