season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
8,1,1,percent,0,couple_0,0.0882338434457779,2.0,0
8,1,1,percent,1,couple_1,0.06761600077152252,12.0,0
8,1,1,percent,2,couple_2,0.07320483773946762,10.0,0
8,1,1,percent,3,couple_3,0.07601115852594376,7.0,0
8,1,1,percent,4,couple_4,0.08711044490337372,4.0,0
8,1,1,percent,5,couple_5,0.09069846570491791,1.0,0
8,1,1,percent,6,couple_6,0.06827717274427414,11.0,0
8,1,1,percent,7,couple_7,0.05612766742706299,13.0,0
8,1,1,percent,8,couple_8,0.07858671993017197,6.0,0
8,1,1,percent,9,couple_9,0.07342690229415894,9.0,0
8,1,1,percent,10,couple_10,0.07893519848585129,5.0,0
8,1,1,percent,11,couple_11,0.0739504024386406,8.0,0
8,1,1,percent,12,couple_12,0.08782114088535309,3.0,0
8,2,2,percent,0,couple_0,0.08040966093540192,9.0,0
8,2,2,percent,1,couple_1,0.06584352254867554,12.0,0
8,2,2,percent,2,couple_2,0.08625631034374237,2.0,0
8,2,2,percent,3,couple_3,0.08165179938077927,8.0,0
8,2,2,percent,4,couple_4,0.08418107032775879,4.0,0
8,2,2,percent,5,couple_5,0.08344070613384247,5.0,0
8,2,2,percent,6,couple_6,0.0819605216383934,7.0,0
8,2,2,percent,7,couple_7,0.017547540366649628,13.0,1
8,2,2,percent,8,couple_8,0.0821932852268219,6.0,0
8,2,2,percent,9,couple_9,0.07924813032150269,10.0,0
8,2,2,percent,10,couple_10,0.09405051171779633,1.0,0
8,2,2,percent,11,couple_11,0.08598966896533966,3.0,0
8,2,2,percent,12,couple_12,0.07722726464271545,11.0,0
8,3,3,percent,0,couple_0,0.0837889015674591,6.0,0
8,3,3,percent,1,couple_1,0.020759347826242447,12.0,1
8,3,3,percent,2,couple_2,0.0815163105726242,10.0,0
8,3,3,percent,3,couple_3,0.09271480143070221,3.0,0
8,3,3,percent,4,couple_4,0.08670379966497421,5.0,0
8,3,3,percent,5,couple_5,0.08272288739681244,7.0,0
8,3,3,percent,6,couple_6,0.11678716540336609,1.0,0
8,3,3,percent,8,couple_8,0.08249998092651367,8.0,0
8,3,3,percent,9,couple_9,0.08045728504657745,11.0,0
8,3,3,percent,10,couple_10,0.10146398097276688,2.0,0
8,3,3,percent,11,couple_11,0.08822111040353775,4.0,0
8,3,3,percent,12,couple_12,0.08236437290906906,9.0,0
8,4,4,percent,0,couple_0,0.0930301696062088,7.0,0
8,4,4,percent,2,couple_2,0.10520830750465393,3.0,0
8,4,4,percent,3,couple_3,0.11107505857944489,2.0,0
8,4,4,percent,4,couple_4,0.10300829261541367,5.0,0
8,4,4,percent,5,couple_5,0.09910421818494797,6.0,0
8,4,4,percent,6,couple_6,0.02474427968263626,11.0,1
8,4,4,percent,8,couple_8,0.10331137478351593,4.0,0
8,4,4,percent,9,couple_9,0.0919022336602211,8.0,0
8,4,4,percent,10,couple_10,0.1405877321958542,1.0,0
8,4,4,percent,11,couple_11,0.03803902119398117,10.0,1
8,4,4,percent,12,couple_12,0.08998938649892807,9.0,0
8,5,5,percent,0,couple_0,0.11022403091192245,7.0,0
8,5,5,percent,2,couple_2,0.026296278461813927,9.0,1
8,5,5,percent,3,couple_3,0.12589053809642792,3.0,0
8,5,5,percent,4,couple_4,0.1300351619720459,2.0,0
8,5,5,percent,5,couple_5,0.11942439526319504,5.0,0
8,5,5,percent,8,couple_8,0.117153100669384,6.0,0
8,5,5,percent,9,couple_9,0.10867235064506531,8.0,0
8,5,5,percent,10,couple_10,0.1381312608718872,1.0,0
8,5,5,percent,12,couple_12,0.12417282164096832,4.0,0
8,6,6,percent,0,couple_0,0.1401015669107437,3.0,0
8,6,6,percent,3,couple_3,0.13303813338279724,5.0,0
8,6,6,percent,4,couple_4,0.15933643281459808,1.0,0
8,6,6,percent,5,couple_5,0.14107689261436462,2.0,0
8,6,6,percent,8,couple_8,0.13527323305606842,4.0,0
8,6,6,percent,9,couple_9,0.12849487364292145,6.0,0
8,6,6,percent,10,couple_10,0.03779064863920212,8.0,1
