season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
17,1,1,percent,0,couple_0,0.07699470967054367,6.0,0
17,1,1,percent,1,couple_1,0.07391561567783356,8.0,0
17,1,1,percent,2,couple_2,0.07650899142026901,7.0,0
17,1,1,percent,3,couple_3,0.09337523579597473,4.0,0
17,1,1,percent,4,couple_4,0.0866227000951767,5.0,0
17,1,1,percent,5,couple_5,0.10859217494726181,1.0,0
17,1,1,percent,6,couple_6,0.06491325050592422,12.0,0
17,1,1,percent,7,couple_7,0.10778152942657471,2.0,0
17,1,1,percent,8,couple_8,0.07039159536361694,10.0,0
17,1,1,percent,9,couple_9,0.07250355184078217,9.0,0
17,1,1,percent,10,couple_10,0.09811319410800934,3.0,0
17,1,1,percent,11,couple_11,0.07028739154338837,11.0,0
17,2,2,percent,0,couple_0,0.09561527520418167,4.0,0
17,2,2,percent,1,couple_1,0.08031271398067474,10.0,0
17,2,2,percent,2,couple_2,0.08434291183948517,7.0,0
17,2,2,percent,3,couple_3,0.08176359534263611,9.0,0
17,2,2,percent,4,couple_4,0.08959541469812393,6.0,0
17,2,2,percent,5,couple_5,0.10093622654676437,1.0,0
17,2,2,percent,6,couple_6,0.019184019416570663,12.0,1
17,2,2,percent,7,couple_7,0.10004813224077225,3.0,0
17,2,2,percent,8,couple_8,0.07441888004541397,11.0,0
17,2,2,percent,9,couple_9,0.09067253768444061,5.0,0
17,2,2,percent,10,couple_10,0.10062801837921143,2.0,0
17,2,2,percent,11,couple_11,0.08248225599527359,8.0,0
17,3,3,percent,0,couple_0,0.10383335500955582,3.0,0
17,3,3,percent,1,couple_1,0.08435262739658356,9.0,0
17,3,3,percent,2,couple_2,0.093632772564888,7.0,0
17,3,3,percent,3,couple_3,0.0967622846364975,6.0,0
17,3,3,percent,4,couple_4,0.10381884127855301,4.0,0
17,3,3,percent,5,couple_5,0.10640183091163635,2.0,0
17,3,3,percent,7,couple_7,0.0973559319972992,5.0,0
17,3,3,percent,8,couple_8,0.08778008818626404,8.0,0
17,3,3,percent,9,couple_9,0.083953857421875,10.0,0
17,3,3,percent,10,couple_10,0.1193147823214531,1.0,0
17,3,3,percent,11,couple_11,0.022793637588620186,11.0,1
17,4,4,percent,0,couple_0,0.02576604299247265,10.0,1
17,4,4,percent,1,couple_1,0.11485426127910614,2.0,0
17,4,4,percent,2,couple_2,0.10425160080194473,6.0,0
