season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
16,1,1,percent,0,couple_0,0.08509994298219681,5.0,0
16,1,1,percent,1,couple_1,0.0837634727358818,6.0,0
16,1,1,percent,2,couple_2,0.1151755303144455,1.0,0
16,1,1,percent,3,couple_3,0.08306930214166641,7.0,0
16,1,1,percent,4,couple_4,0.08634253591299057,4.0,0
16,1,1,percent,5,couple_5,0.09227514266967773,3.0,0
16,1,1,percent,6,couple_6,0.07146916538476944,11.0,0
16,1,1,percent,7,couple_7,0.08055496215820312,8.0,0
16,1,1,percent,8,couple_8,0.06124122068285942,12.0,0
16,1,1,percent,9,couple_9,0.09257286041975021,2.0,0
16,1,1,percent,10,couple_10,0.07194355875253677,10.0,0
16,1,1,percent,11,couple_11,0.07649222761392593,9.0,0
16,2,2,percent,0,couple_0,0.07888322323560715,7.0,0
16,2,2,percent,1,couple_1,0.06171053647994995,12.0,0
16,2,2,percent,2,couple_2,0.11378991603851318,2.0,0
16,2,2,percent,3,couple_3,0.08201565593481064,6.0,0
16,2,2,percent,4,couple_4,0.07336785644292831,9.0,0
16,2,2,percent,5,couple_5,0.08380661904811859,5.0,0
16,2,2,percent,6,couple_6,0.11732639372348785,1.0,0
16,2,2,percent,7,couple_7,0.08638705313205719,4.0,0
16,2,2,percent,8,couple_8,0.06519505381584167,11.0,0
16,2,2,percent,9,couple_9,0.07317820936441422,10.0,0
16,2,2,percent,10,couple_10,0.07363678514957428,8.0,0
16,2,2,percent,11,couple_11,0.09070265293121338,3.0,0
16,3,3,percent,0,couple_0,0.08099628984928131,5.0,0
16,3,3,percent,1,couple_1,0.06276292353868484,11.0,0
16,3,3,percent,2,couple_2,0.1976606249809265,1.0,0
16,3,3,percent,3,couple_3,0.07770955562591553,6.0,0
16,3,3,percent,4,couple_4,0.07495592534542084,7.0,0
16,3,3,percent,5,couple_5,0.0670158863067627,9.0,0
16,3,3,percent,6,couple_6,0.10369274020195007,2.0,0
16,3,3,percent,7,couple_7,0.09542018175125122,3.0,0
16,3,3,percent,8,couple_8,0.019562311470508575,12.0,1
16,3,3,percent,9,couple_9,0.06487899273633957,10.0,0
16,3,3,percent,10,couple_10,0.07360988855361938,8.0,0
16,3,3,percent,11,couple_11,0.08173462748527527,4.0,0
16,4,4,percent,0,couple_0,0.08772677183151245,5.0,0
16,4,4,percent,1,couple_1,0.07012637704610825,10.0,0
16,4,4,percent,2,couple_2,0.2176201492547989,1.0,0
16,4,4,percent,3,couple_3,0.10118766129016876,2.0,0
16,4,4,percent,4,couple_4,0.07153856009244919,9.0,0
