season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
32,1,1,rank,0,couple_0,0.07625946402549744,6.0,0
32,1,1,rank,1,couple_1,0.04920955002307892,7.0,0
32,1,1,rank,2,couple_2,0.07872770726680756,5.0,0
32,1,1,rank,3,couple_3,0.1574765294790268,2.0,0
32,1,1,rank,4,couple_4,0.036771632730960846,9.0,0
32,1,1,rank,5,couple_5,0.04382549226284027,8.0,0
32,1,1,rank,6,couple_6,0.017605770379304886,14.0,1
32,1,1,rank,7,couple_7,0.1559526026248932,3.0,0
32,1,1,rank,8,couple_8,0.024194858968257904,12.0,0
32,1,1,rank,9,couple_9,0.03144829720258713,10.0,0
32,1,1,rank,10,couple_10,0.18860739469528198,1.0,0
32,1,1,rank,11,couple_11,0.09458906203508377,4.0,0
32,1,1,rank,12,couple_12,0.020074427127838135,13.0,0
32,1,1,rank,13,couple_13,0.025257255882024765,11.0,0
32,2,2,rank,0,couple_0,0.011537515558302402,13.0,1
32,2,2,rank,1,couple_1,0.06998265534639359,7.0,0
32,2,2,rank,2,couple_2,0.14137697219848633,3.0,0
32,2,2,rank,3,couple_3,0.0775967463850975,6.0,0
32,2,2,rank,4,couple_4,0.016918400302529335,12.0,0
32,2,2,rank,5,couple_5,0.11852481216192245,4.0,0
32,2,2,rank,7,couple_7,0.08660629391670227,5.0,0
32,2,2,rank,8,couple_8,0.018926456570625305,11.0,0
32,2,2,rank,9,couple_9,0.023476462811231613,10.0,0
32,2,2,rank,10,couple_10,0.17997319996356964,2.0,0
32,2,2,rank,11,couple_11,0.1977711319923401,1.0,0
32,2,2,rank,12,couple_12,0.026105016469955444,9.0,0
32,2,2,rank,13,couple_13,0.031204376369714737,8.0,0
32,3,3,rank,1,couple_1,0.06546784937381744,6.0,0
32,3,3,rank,2,couple_2,0.1165391355752945,5.0,0
32,3,3,rank,3,couple_3,0.14733639359474182,4.0,0
32,3,3,rank,4,couple_4,0.02282564342021942,11.0,0
32,3,3,rank,5,couple_5,0.17840959131717682,1.0,0
32,3,3,rank,7,couple_7,0.024158939719200134,9.0,1
32,3,3,rank,8,couple_8,0.020896906033158302,12.0,0
32,3,3,rank,9,couple_9,0.042042095214128494,7.0,0
32,3,3,rank,10,couple_10,0.1593148112297058,3.0,0
32,3,3,rank,11,couple_11,0.17152826488018036,2.0,0
32,3,3,rank,12,couple_12,0.02780330739915371,8.0,0
32,3,3,rank,13,couple_13,0.023677021265029907,10.0,0
32,4,4,rank,1,couple_1,0.0859360545873642,5.0,0
32,4,4,rank,2,couple_2,0.2134455144405365,2.0,0
32,4,4,rank,3,couple_3,0.22606413066387177,1.0,0
