season,week_num,week_idx,rule_type,couple_id,couple_label,pF_share,fan_rank,eliminated_this_week
6,1,1,percent,0,couple_0,0.1064281165599823,1.0,0
6,1,1,percent,1,couple_1,0.0730494037270546,10.0,0
6,1,1,percent,2,couple_2,0.08734182268381119,6.0,0
6,1,1,percent,3,couple_3,0.09770165383815765,2.0,0
6,1,1,percent,4,couple_4,0.0801224410533905,8.0,0
6,1,1,percent,5,couple_5,0.09477400034666061,3.0,0
6,1,1,percent,6,couple_6,0.08854644000530243,5.0,0
6,1,1,percent,7,couple_7,0.08895272761583328,4.0,0
6,1,1,percent,8,couple_8,0.054324615746736526,12.0,0
6,1,1,percent,9,couple_9,0.06722334772348404,11.0,0
6,1,1,percent,10,couple_10,0.07736453413963318,9.0,0
6,1,1,percent,11,couple_11,0.08417097479104996,7.0,0
6,2,2,percent,0,couple_0,0.10634148865938187,1.0,0
6,2,2,percent,1,couple_1,0.10007644444704056,4.0,0
6,2,2,percent,2,couple_2,0.10433188080787659,2.0,0
6,2,2,percent,3,couple_3,0.09087899327278137,7.0,0
6,2,2,percent,4,couple_4,0.08562729507684708,10.0,0
6,2,2,percent,5,couple_5,0.0955343097448349,5.0,0
6,2,2,percent,6,couple_6,0.09304758906364441,6.0,0
6,2,2,percent,7,couple_7,0.09005103260278702,8.0,0
6,2,2,percent,8,couple_8,0.01717999204993248,12.0,1
6,2,2,percent,9,couple_9,0.027285026386380196,11.0,1
6,2,2,percent,10,couple_10,0.08950452506542206,9.0,0
6,2,2,percent,11,couple_11,0.10014139115810394,3.0,0
6,3,3,percent,0,couple_0,0.10261064022779465,7.0,0
6,3,3,percent,1,couple_1,0.022170092910528183,10.0,1
6,3,3,percent,2,couple_2,0.09609979391098022,8.0,0
6,3,3,percent,3,couple_3,0.11314321309328079,4.0,0
6,3,3,percent,4,couple_4,0.1082661896944046,6.0,0
6,3,3,percent,5,couple_5,0.11017774790525436,5.0,0
6,3,3,percent,6,couple_6,0.11969340592622757,1.0,0
6,3,3,percent,7,couple_7,0.11850561201572418,2.0,0
6,3,3,percent,10,couple_10,0.09388689696788788,9.0,0
6,3,3,percent,11,couple_11,0.11544638872146606,3.0,0
6,4,4,percent,0,couple_0,0.1435788869857788,1.0,0
6,4,4,percent,2,couple_2,0.12826620042324066,3.0,0
6,4,4,percent,3,couple_3,0.11282777786254883,6.0,0
6,4,4,percent,4,couple_4,0.1128341481089592,5.0,0
6,4,4,percent,5,couple_5,0.10872545093297958,8.0,0
6,4,4,percent,6,couple_6,0.1140669658780098,4.0,0
6,4,4,percent,7,couple_7,0.14114046096801758,2.0,0
6,4,4,percent,10,couple_10,0.02916642650961876,9.0,1
6,4,4,percent,11,couple_11,0.10939369350671768,7.0,0
6,5,5,percent,0,couple_0,0.15128859877586365,2.0,0
6,5,5,percent,2,couple_2,0.03146687522530556,8.0,1
6,5,5,percent,3,couple_3,0.12624822556972504,6.0,0
6,5,5,percent,4,couple_4,0.1409883201122284,3.0,0
6,5,5,percent,5,couple_5,0.1323726922273636,5.0,0
6,5,5,percent,6,couple_6,0.15254981815814972,1.0,0
6,5,5,percent,7,couple_7,0.1402292102575302,4.0,0
6,5,5,percent,11,couple_11,0.12485626339912415,7.0,0
6,6,6,percent,0,couple_0,0.15305939316749573,5.0,0
6,6,6,percent,3,couple_3,0.03821628913283348,7.0,1
6,6,6,percent,4,couple_4,0.1460685133934021,6.0,0
6,6,6,percent,5,couple_5,0.15924112498760223,3.0,0
6,6,6,percent,6,couple_6,0.1706586480140686,2.0,0
6,6,6,percent,7,couple_7,0.17768153548240662,1.0,0
6,6,6,percent,11,couple_11,0.15507453680038452,4.0,0
6,7,7,percent,0,couple_0,0.19928684830665588,2.0,0
6,7,7,percent,4,couple_4,0.04153645411133766,6.0,1
6,7,7,percent,5,couple_5,0.17617186903953552,5.0,0
6,7,7,percent,6,couple_6,0.18709446489810944,4.0,0
6,7,7,percent,7,couple_7,0.20659731328487396,1.0,0
6,7,7,percent,11,couple_11,0.18931297957897186,3.0,0
6,8,8,percent,0,couple_0,0.20218907296657562,4.0,0
6,8,8,percent,5,couple_5,0.23176512122154236,3.0,0
6,8,8,percent,6,couple_6,0.2726205587387085,1.0,0
6,8,8,percent,7,couple_7,0.23427700996398926,2.0,0
6,8,8,percent,11,couple_11,0.059148240834474564,5.0,1
6,9,9,percent,0,couple_0,0.3311134874820709,1.0,0
6,9,9,percent,5,couple_5,0.07117442041635513,4.0,1
6,9,9,percent,6,couple_6,0.2787143290042877,3.0,0
6,9,9,percent,7,couple_7,0.3189977705478668,2.0,0
6,10,10,percent,0,couple_0,0.3065365254878998,3.0,0
6,10,10,percent,6,couple_6,0.30795273184776306,2.0,0
6,10,10,percent,7,couple_7,0.38551074266433716,1.0,0
